order_id,paymentTypeId,paymentName,amount,currency,insertDate
143829223,2,Kredi Kartı,1269.8,TRY,2023-09-26T21:09:50.023
143829621,2,Kredi Kartı,429.8,TRY,2023-09-26T19:46:29.157
143830151,26,Metropol,224.9,TRY,2023-09-26T20:04:40.45
143832462,29,YS Online,424.8,TRY,2023-09-26T20:04:13.317
143833580,33,Getir Online,262.8,TRY,2023-09-26T20:05:05.803
143834276,29,YS Online,734.7,TRY,2023-09-26T20:04:25.383
143834278,29,YS Online,262.8,TRY,2023-09-26T20:04:23.987
143835082,90,Trendyol Online,435.8,TRY,2023-09-26T20:04:22.733
143835383,3,Multinet,224.9,TRY,2023-09-26T20:04:47.513
143835415,3,Multinet,244.9,TRY,2023-09-26T20:04:21.473
143836138,29,YS Online,435.8,TRY,2023-09-26T20:05:03.69
143837507,2,Kredi Kartı,217.9,TRY,2023-09-26T20:04:27.637
143838193,3,Multinet,305.9,TRY,2023-09-26T20:04:37.977
143839126,3,Multinet,218.9,TRY,2023-09-26T20:04:42.277
143839562,29,YS Online,224.9,TRY,2023-09-26T20:37:40.84
143840876,3,Multinet,224.9,TRY,2023-09-26T20:37:39.083
143841329,33,Getir Online,224.9,TRY,2023-09-26T20:04:54.117
143841376,2,Kredi Kartı,971.1,TRY,2023-09-26T20:05:42.12
143842463,90,Trendyol Online,473.8,TRY,2023-09-26T21:09:34.82
143845091,33,Getir Online,217.9,TRY,2023-09-26T20:38:03.25
143845347,90,Trendyol Online,217.9,TRY,2023-09-26T21:09:36.293
143846286,91,Pluxee (Sodexo) Pass Mobil,257.9,TRY,2023-09-26T20:37:47.8
143847127,2,Kredi Kartı,415.8,TRY,2023-09-26T20:01:04.56
143847221,2,Kredi Kartı,252.9,TRY,2023-09-26T20:38:07.483
143851017,2,Kredi Kartı,589.8,TRY,2023-09-26T20:33:01.62
143851994,41,Pluxee (Sodexo) Online,244.9,TRY,2023-09-26T21:09:43.013
143853123,29,YS Online,291.9,TRY,2023-09-26T20:38:08.82
143853961,29,YS Online,218.9,TRY,2023-09-26T20:38:05.06
143856764,2,Kredi Kartı,415.8,TRY,2023-09-26T21:09:53.77
143858201,2,Kredi Kartı,464.8,TRY,2023-09-26T21:09:57.783
143859917,574,Multinet Online,279.9,TRY,2023-09-26T21:09:43.907
143861961,1,Nakit,217.9,TRY,2023-09-26T21:39:16.183
143861975,33,Getir Online,299.9,TRY,2023-09-26T21:39:18.467
143865136,33,Getir Online,292.7,TRY,2023-09-26T21:52:51.307
143867971,3,Multinet,218.9,TRY,2023-09-26T21:39:22.543
143869159,33,Getir Online,217.9,TRY,2023-09-26T21:52:50.013
143871952,90,Trendyol Online,217.9,TRY,2023-09-26T23:15:32.223
143874400,29,YS Online,555.7,TRY,2023-09-26T23:15:16.437
143874955,5,SetCard,429.8,TRY,2023-09-26T23:46:43.517
143876150,2,Kredi Kartı,223.9,TRY,2023-09-26T23:15:07.44
143876425,29,YS Online,645.8,TRY,2023-09-26T23:15:33.28
143876426,1,Nakit,349.8,TRY,2023-09-26T23:15:27.79
143876943,2,Kredi Kartı,244.9,TRY,2023-09-26T23:15:18.523
143878425,90,Trendyol Online,721.7,TRY,2023-09-27T02:18:18.353
143878932,90,Trendyol Online,184.9,TRY,2023-09-26T23:15:23.07
143878982,29,YS Online,702.7,TRY,2023-09-26T23:15:21.617
143880891,29,YS Online,297.8,TRY,2023-09-26T23:15:24.743
143881907,4,Smart Ticket,231.9,TRY,2023-09-26T23:15:30.363
143882784,2,Kredi Kartı,415.8,TRY,2023-09-26T23:15:29.03
143882784,2,Kredi Kartı,207.9,TRY,2023-09-26T23:33:22.48
143883999,29,YS Online,374.8,TRY,2023-09-27T02:18:15.157
143884833,90,Trendyol Online,217.9,TRY,2023-09-27T02:18:15.927
143885880,90,Trendyol Online,193.9,TRY,2023-09-26T23:46:58.48
143886431,2,Kredi Kartı,267.9,TRY,2023-09-26T23:47:18.417
143886701,29,YS Online,326.9,TRY,2023-09-27T02:18:16.62
143887106,29,YS Online,252.9,TRY,2023-09-27T00:39:38.37
143887470,90,Trendyol Online,178.9,TRY,2023-09-27T00:39:35.55
143887535,90,Trendyol Online,277.9,TRY,2023-09-27T02:17:57.967
143887609,29,YS Online,244.9,TRY,2023-09-27T02:18:14.4
143889502,29,YS Online,324.8,TRY,2023-09-27T02:18:21.437
143890697,33,Getir Online,217.9,TRY,2023-09-27T02:18:04.86
143890760,1,Nakit,229.9,TRY,2023-09-27T02:00:49.127
143890943,33,Getir Online,218.9,TRY,2023-09-27T02:18:19.967
143891012,2,Kredi Kartı,252.9,TRY,2023-09-27T00:45:18.103
143891644,1,Nakit,257.9,TRY,2023-09-27T01:25:36.99
143893172,1,Nakit,435.8,TRY,2023-09-27T01:59:54.267
143909313,4,Smart Ticket,259.9,TRY,2023-09-27T12:03:02.357
143909663,90,Trendyol Online,199.9,TRY,2023-09-27T12:03:01.187
143910071,4,Smart Ticket,283.41,TRY,2023-09-27T12:25:46.887
143910873,2,Kredi Kartı,609.8,TRY,2023-09-27T11:55:20.513
143912047,33,Getir Online,218.9,TRY,2023-09-27T12:34:04.347
143912608,29,YS Online,1094.5,TRY,2023-09-27T12:59:33.21
143912850,2,Kredi Kartı,260.9,TRY,2023-09-27T13:57:19.503
143914004,33,Getir Online,310.41,TRY,2023-09-27T12:34:10.77
143917704,5,SetCard,217.9,TRY,2023-09-27T13:57:21.017
143918482,574,Multinet Online,184.9,TRY,2023-09-27T12:59:35.37
143918810,574,Multinet Online,195.9,TRY,2023-09-27T12:59:34.693
143927967,5,SetCard,224.9,TRY,2023-09-27T13:33:16.547
143928965,33,Getir Online,262.8,TRY,2023-09-27T13:30:39.81
143930573,90,Trendyol Online,534.8,TRY,2023-09-27T13:45:08.303
143930704,90,Trendyol Online,193.9,TRY,2023-09-27T13:45:06.557
143931410,3,Multinet,451.8,TRY,2023-09-27T13:27:54.513
143933163,4,Smart Ticket,457.02,TRY,2023-09-27T14:03:31.173
143936536,90,Trendyol Online,192.9,TRY,2023-09-27T14:05:28.067
143937361,29,YS Online,227.9,TRY,2023-09-27T14:05:49.83
143938368,2,Kredi Kartı,633.8,TRY,2023-09-27T14:21:40.49
143940670,29,YS Online,252.9,TRY,2023-09-27T14:39:13.203
143942243,90,Trendyol Online,242.9,TRY,2023-09-27T14:39:14.29
143944791,29,YS Online,435.8,TRY,2023-09-27T14:39:16.67
143945415,574,Multinet Online,550.8,TRY,2023-09-27T16:29:12.06
143946909,90,Trendyol Online,234.9,TRY,2023-09-27T15:16:21.733
143947139,1,Nakit,230.9,TRY,2023-09-27T15:16:20.763
143947467,2,Kredi Kartı,217.9,TRY,2023-09-27T14:47:42.633
143949741,574,Multinet Online,424.8,TRY,2023-09-27T15:19:00.993
143952948,1,Nakit,1259.6,TRY,2023-09-27T15:39:04.84
143953034,1,Nakit,220.41,TRY,2023-09-27T15:39:05.757
143954044,1,Nakit,699.8,TRY,2023-09-27T15:59:48.86
143958361,91,Pluxee (Sodexo) Pass Mobil,455.8,TRY,2023-09-27T15:53:02.74
143959450,29,YS Online,217.9,TRY,2023-09-27T15:59:48.01
143961092,2,Kredi Kartı,455.8,TRY,2023-09-27T16:06:59.68
143964092,33,Getir Online,621.7,TRY,2023-09-27T16:29:12.727
143964757,33,Getir Online,215.01,TRY,2023-09-27T16:29:09.8
143964916,5,SetCard,571.8,TRY,2023-09-27T16:29:10.6
143966274,90,Trendyol Online,199.9,TRY,2023-09-27T16:29:11.337
143966840,33,Getir Online,196.11,TRY,2023-09-27T16:33:38.47
143967605,1,Nakit,196.11,TRY,2023-09-27T16:33:37.15
143970988,2,Kredi Kartı,217.9,TRY,2023-09-27T18:27:18.257
143971912,5,SetCard,385.9,TRY,2023-09-27T18:27:17.323
143972713,29,YS Online,224.9,TRY,2023-09-27T16:47:04.577
143973496,2,Kredi Kartı,243.9,TRY,2023-09-27T17:32:43.29
143974503,90,Trendyol Online,192.9,TRY,2023-09-27T17:21:40.173
143974630,29,YS Online,217.9,TRY,2023-09-27T17:21:43.98
143975143,33,Getir Online,435.8,TRY,2023-09-27T17:21:40.937
143976425,90,Trendyol Online,224.9,TRY,2023-09-27T17:25:15.86
143977008,90,Trendyol Online,199.9,TRY,2023-09-27T17:25:17.54
143978409,1,Nakit,449.8,TRY,2023-09-27T17:32:45.827
143980224,1,Nakit,423.8,TRY,2023-09-27T17:21:15.5
143980615,29,YS Online,244.9,TRY,2023-09-27T17:32:39.903
143980982,4,Smart Ticket,200.0,TRY,2023-09-28T01:58:11.643
143980982,1,Nakit,36.9,TRY,2023-09-28T01:58:11.657
143981849,2,Kredi Kartı,224.9,TRY,2023-09-27T17:32:41.467
143981852,90,Trendyol Online,707.7,TRY,2023-09-27T17:43:09.24
143982358,5,SetCard,435.8,TRY,2023-09-27T17:43:11.77
143982798,90,Trendyol Online,274.9,TRY,2023-09-27T18:27:11.327
143983459,4,Smart Ticket,252.9,TRY,2023-09-27T18:27:10.43
143983792,29,YS Online,287.9,TRY,2023-09-27T17:43:13.857
143984505,29,YS Online,218.9,TRY,2023-09-27T17:43:14.91
143986251,29,YS Online,350.9,TRY,2023-09-27T17:43:15.613
143988294,90,Trendyol Online,199.9,TRY,2023-09-27T18:06:01.99
143989016,29,YS Online,505.8,TRY,2023-09-27T18:06:00.973
143989518,2,Kredi Kartı,625.7,TRY,2023-09-27T17:57:01.127
143990652,90,Trendyol Online,183.9,TRY,2023-09-27T18:06:02.807
143992118,1,Nakit,517.55,TRY,2023-09-27T18:05:58.057
143993035,29,YS Online,279.9,TRY,2023-09-27T18:27:20.09
143993392,29,YS Online,262.8,TRY,2023-09-27T18:26:53.51
143994432,90,Trendyol Online,199.9,TRY,2023-09-27T18:26:50.59
143994972,33,Getir Online,379.9,TRY,2023-09-27T18:27:29.443
143995656,33,Getir Online,196.11,TRY,2023-09-27T18:58:52.973
143995683,604,Token Flex,223.9,TRY,2023-09-27T18:27:23.353
143995859,29,YS Online,224.9,TRY,2023-09-27T18:27:21.02
143996054,5,SetCard,217.9,TRY,2023-09-27T18:27:25.347
143996953,90,Trendyol Online,480.8,TRY,2023-09-27T18:58:52.377
143998035,604,Token Flex,379.9,TRY,2023-09-27T18:58:51.073
143998366,29,YS Online,463.8,TRY,2023-09-27T18:58:53.697
143998382,29,YS Online,279.9,TRY,2023-09-27T18:58:56.207
143998688,90,Trendyol Online,199.9,TRY,2023-09-27T18:58:51.623
144000071,29,YS Online,279.9,TRY,2023-09-27T18:58:55.387
144001705,29,YS Online,252.9,TRY,2023-09-27T20:42:52.05
144001858,33,Getir Online,217.9,TRY,2023-09-27T18:58:57.62
144002677,33,Getir Online,263.8,TRY,2023-09-27T18:58:58.31
144004371,90,Trendyol Online,416.8,TRY,2023-09-27T18:58:59.22
144004697,29,YS Online,264.9,TRY,2023-09-27T18:59:03.397
144004920,29,YS Online,217.9,TRY,2023-09-27T20:12:42.023
144007807,26,Metropol,224.9,TRY,2023-09-27T20:12:48.6
144007809,90,Trendyol Online,424.8,TRY,2023-09-27T20:12:44.757
144011510,2,Kredi Kartı,443.8,TRY,2023-09-27T20:39:17.703
144011641,90,Trendyol Online,410.8,TRY,2023-09-27T20:39:19.137
144012453,33,Getir Online,224.9,TRY,2023-09-27T20:39:30.787
144013405,5,SetCard,250.9,TRY,2023-09-27T20:42:53.113
144014146,90,Trendyol Online,1103.5,TRY,2023-09-27T20:40:01.697
144015580,4,Smart Ticket,436.8,TRY,2023-09-27T20:39:24.403
144015592,604,Token Flex,585.7,TRY,2023-09-27T20:39:20.753
144017037,29,YS Online,489.8,TRY,2023-09-27T20:39:25.323
144017899,33,Getir Online,282.9,TRY,2023-09-27T20:39:23.267
144018470,90,Trendyol Online,234.9,TRY,2023-09-27T20:39:32.543
144019233,29,YS Online,227.9,TRY,2023-09-27T20:39:26.407
144020445,33,Getir Online,227.9,TRY,2023-09-27T20:39:45.72
144020447,2,Kredi Kartı,435.8,TRY,2023-09-27T20:39:46.75
144021945,2,Kredi Kartı,694.7,TRY,2023-09-27T20:39:59.1
144023165,33,Getir Online,442.8,TRY,2023-09-27T20:40:00.503
144023920,29,YS Online,252.9,TRY,2023-09-27T20:42:54.087
144024394,604,Token Flex,435.8,TRY,2023-09-27T20:40:12.743
144025077,2,Kredi Kartı,243.9,TRY,2023-09-27T20:37:53.93
144025865,2,Kredi Kartı,435.8,TRY,2023-09-27T20:40:03.733
144027050,1,Nakit,207.9,TRY,2023-09-27T20:37:56.937
144027196,569,Migros Online,436.8,TRY,2023-09-27T20:57:13.103
144027311,29,YS Online,253.9,TRY,2023-09-27T20:40:04.967
144029867,33,Getir Online,218.9,TRY,2023-09-27T20:57:10.597
144030278,29,YS Online,217.9,TRY,2023-09-27T20:40:06.473
144032207,29,YS Online,217.9,TRY,2023-09-27T20:40:11.013
144032428,2,Kredi Kartı,207.9,TRY,2023-09-27T20:42:55.713
144032677,29,YS Online,217.9,TRY,2023-09-27T20:57:14.047
144033053,90,Trendyol Online,204.9,TRY,2023-09-27T20:42:56.953
144033690,90,Trendyol Online,295.8,TRY,2023-09-27T20:57:08.637
144033881,29,YS Online,256.9,TRY,2023-09-27T20:57:12.23
144034099,33,Getir Online,217.9,TRY,2023-09-27T20:57:11.213
144036681,29,YS Online,260.9,TRY,2023-09-27T20:57:14.717
144036966,574,Multinet Online,231.9,TRY,2023-09-27T21:04:50.58
144037367,29,YS Online,472.8,TRY,2023-09-27T20:57:16.957
144037835,2,Kredi Kartı,848.7,TRY,2023-09-27T20:52:03.063
144038455,4,Smart Ticket,224.9,TRY,2023-09-27T20:57:18.653
144044870,90,Trendyol Online,192.9,TRY,2023-09-27T22:32:12.163
144047189,2,Kredi Kartı,242.9,TRY,2023-09-27T21:26:34.717
144048472,1,Nakit,249.9,TRY,2023-09-28T00:56:07.74
144050022,2,Kredi Kartı,750.7,TRY,2023-09-27T21:54:08.693
144052573,90,Trendyol Online,279.9,TRY,2023-09-27T21:57:45.81
144052952,29,YS Online,470.8,TRY,2023-09-27T21:57:43.77
144053907,3,Multinet,268.8,TRY,2023-09-27T22:24:39.627
144054369,1,Nakit,207.9,TRY,2023-09-28T00:56:08.39
144054939,569,Migros Online,244.9,TRY,2023-09-27T22:32:15.62
144057418,90,Trendyol Online,649.7,TRY,2023-09-27T22:24:42.477
144057628,2,Kredi Kartı,294.9,TRY,2023-09-27T22:24:41.21
144059949,90,Trendyol Online,192.9,TRY,2023-09-27T22:32:16.973
144060221,90,Trendyol Online,334.7,TRY,2023-09-27T22:32:06.78
144060465,33,Getir Online,206.01,TRY,2023-09-27T22:32:07.897
144062673,41,Pluxee (Sodexo) Online,664.74,TRY,2023-09-27T22:32:18.16
144063087,29,YS Online,224.9,TRY,2023-09-27T22:32:09.217
144064693,1,Nakit,332.9,TRY,2023-09-27T22:32:10.717
144067128,29,YS Online,334.7,TRY,2023-09-28T00:18:00.897
144067240,2,Kredi Kartı,217.9,TRY,2023-09-28T00:56:09.427
144067747,29,YS Online,218.9,TRY,2023-09-27T22:50:43.173
144068103,33,Getir Online,288.9,TRY,2023-09-27T23:47:27.913
144069698,90,Trendyol Online,183.9,TRY,2023-09-28T00:18:01.777
144069792,2,Kredi Kartı,214.9,TRY,2023-09-27T23:47:40.737
144070433,33,Getir Online,319.8,TRY,2023-09-28T00:20:57.64
144072669,29,YS Online,224.9,TRY,2023-09-27T23:47:29.827
144073142,29,YS Online,262.9,TRY,2023-09-28T00:17:59.19
144073616,2,Kredi Kartı,435.8,TRY,2023-09-28T00:17:58.343
144074524,29,YS Online,305.9,TRY,2023-09-28T00:56:10.96
144074913,29,YS Online,217.9,TRY,2023-09-28T00:17:59.957
144075386,91,Pluxee (Sodexo) Pass Mobil,379.9,TRY,2023-09-28T00:20:55.36
144075864,2,Kredi Kartı,485.8,TRY,2023-09-28T00:22:40.64
144075927,2,Kredi Kartı,252.55,TRY,2023-09-28T00:54:05.363
144076285,29,YS Online,244.9,TRY,2023-09-28T00:54:06.35
144076701,1,Nakit,223.9,TRY,2023-09-28T00:54:03.49
144076935,90,Trendyol Online,244.9,TRY,2023-09-28T00:54:02.817
144076946,2,Kredi Kartı,469.8,TRY,2023-09-28T00:44:00.247
144077665,29,YS Online,252.9,TRY,2023-09-28T01:15:23.967
144077938,2,Kredi Kartı,509.8,TRY,2023-09-28T00:55:58.087
144078320,33,Getir Online,197.01,TRY,2023-09-28T00:56:04.647
144078969,29,YS Online,244.9,TRY,2023-09-28T01:15:21.603
144079653,29,YS Online,224.9,TRY,2023-09-28T01:48:27.143
144079797,1,Nakit,235.9,TRY,2023-09-28T01:32:48.087
144080062,29,YS Online,218.9,TRY,2023-09-28T01:43:44.117
144080456,29,YS Online,365.7,TRY,2023-09-28T01:48:27.82
144080832,90,Trendyol Online,217.9,TRY,2023-09-28T01:53:02.533
144095572,3,Multinet,227.9,TRY,2023-09-28T11:45:12.76
144098456,29,YS Online,759.8,TRY,2023-09-28T12:24:50.62
144098605,64,Havale,218.9,TRY,2023-09-28T12:24:44.883
144102266,569,Migros Online,435.8,TRY,2023-09-28T13:12:14.39
144102925,574,Multinet Online,217.9,TRY,2023-09-28T13:12:12.007
144103033,4,Smart Ticket,224.9,TRY,2023-09-28T12:52:28.283
144104336,26,Metropol,217.9,TRY,2023-09-28T12:52:29.26
144105248,29,YS Online,314.9,TRY,2023-09-28T13:19:37.997
144105860,29,YS Online,372.7,TRY,2023-09-28T13:01:30.63
144106488,29,YS Online,323.9,TRY,2023-09-28T13:01:29.74
144107519,4,Smart Ticket,221.9,TRY,2023-09-28T13:01:28.527
144108345,29,YS Online,244.9,TRY,2023-09-28T13:01:31.693
144110139,2,Kredi Kartı,415.55,TRY,2023-09-28T12:55:44.56
144110751,3,Multinet,217.9,TRY,2023-09-28T13:12:10.47
144113080,29,YS Online,217.9,TRY,2023-09-28T13:27:24.817
144119498,1,Nakit,253.9,TRY,2023-09-28T15:31:19.21
144120241,29,YS Online,229.9,TRY,2023-09-28T13:55:18.477
144120551,90,Trendyol Online,437.8,TRY,2023-09-28T13:55:20.283
144121893,29,YS Online,271.9,TRY,2023-09-28T13:57:12.603
144122070,29,YS Online,252.9,TRY,2023-09-28T13:57:14.02
144123341,6,Pluxee (Sodexo),230.9,TRY,2023-09-28T13:59:58.99
144130115,90,Trendyol Online,234.9,TRY,2023-09-28T15:06:21.457
144131367,5,SetCard,214.9,TRY,2023-09-28T15:05:34.407
144132159,2,Kredi Kartı,258.9,TRY,2023-09-28T15:53:43.983
144134414,2,Kredi Kartı,559.8,TRY,2023-09-28T14:39:51.15
144134757,90,Trendyol Online,489.8,TRY,2023-09-28T15:31:02.023
144135431,29,YS Online,218.9,TRY,2023-09-28T14:39:51.953
144137778,1,Nakit,217.9,TRY,2023-09-28T15:31:02.767
144138818,2,Kredi Kartı,207.9,TRY,2023-09-28T14:43:45.383
144140216,604,Token Flex,221.9,TRY,2023-09-28T15:31:13.847
144140897,2,Kredi Kartı,415.8,TRY,2023-09-28T15:07:13.597
144141275,33,Getir Online,309.8,TRY,2023-09-28T15:31:26.647
144142640,4,Smart Ticket,224.9,TRY,2023-09-28T15:53:45.797
144144041,33,Getir Online,228.8,TRY,2023-09-28T15:31:48.52
144144843,90,Trendyol Online,279.9,TRY,2023-09-28T15:53:44.947
144145390,4,Smart Ticket,224.9,TRY,2023-09-28T15:31:31.24
144146768,1,Nakit,208.9,TRY,2023-09-28T15:38:51.263
144150227,29,YS Online,327.9,TRY,2023-09-28T16:06:51.677
144152070,29,YS Online,229.9,TRY,2023-09-28T16:08:53.537
144155937,90,Trendyol Online,224.9,TRY,2023-09-28T17:23:05.88
144156136,29,YS Online,588.7,TRY,2023-09-28T17:01:42.167
144156139,29,YS Online,274.8,TRY,2023-09-28T17:01:42.803
144156646,90,Trendyol Online,244.9,TRY,2023-09-28T17:01:44.327
144156660,29,YS Online,379.9,TRY,2023-09-28T17:01:48.243
144157852,90,Trendyol Online,224.9,TRY,2023-09-28T17:01:43.543
144158011,33,Getir Online,310.8,TRY,2023-09-28T17:01:46.73
144159415,2,Kredi Kartı,525.6,TRY,2023-09-28T17:01:45.967
144160127,29,YS Online,217.9,TRY,2023-09-28T17:01:45.177
144161761,33,Getir Online,453.8,TRY,2023-09-28T17:01:49.113
144162150,90,Trendyol Online,201.8,TRY,2023-09-28T18:16:28.147
144166128,29,YS Online,653.7,TRY,2023-09-28T18:16:27.393
144166130,29,YS Online,252.9,TRY,2023-09-28T18:16:26.647
144168861,33,Getir Online,500.7,TRY,2023-09-28T18:16:25.847
144170251,29,YS Online,217.9,TRY,2023-09-28T18:16:25.307
144172454,569,Migros Online,217.9,TRY,2023-09-28T19:41:49.223
144173987,4,Smart Ticket,391.41,TRY,2023-09-28T18:41:33.217
144174340,33,Getir Online,200.0,TRY,2023-09-28T18:16:29.15
144175570,2,Kredi Kartı,262.8,TRY,2023-09-28T18:16:30.183
144175730,29,YS Online,1090.5,TRY,2023-09-28T19:41:56.293
144175847,90,Trendyol Online,279.9,TRY,2023-09-28T18:16:32.37
144177509,29,YS Online,217.9,TRY,2023-09-28T18:16:31.307
144178404,29,YS Online,438.2,TRY,2023-09-28T18:41:32.45
144179554,4,Smart Ticket,224.9,TRY,2023-09-28T18:41:34.007
144179819,90,Trendyol Online,397.8,TRY,2023-09-28T18:41:34.933
144179874,33,Getir Online,269.8,TRY,2023-09-28T18:41:35.68
144180130,2,Kredi Kartı,604.8,TRY,2023-09-28T18:54:10.143
144180617,90,Trendyol Online,367.6,TRY,2023-09-28T19:41:57.193
144180866,91,Pluxee (Sodexo) Pass Mobil,217.9,TRY,2023-09-28T20:38:12.27
144181302,29,YS Online,436.8,TRY,2023-09-28T18:41:47.917
144181408,1,Nakit,415.8,TRY,2023-09-28T18:40:30.163
144181442,29,YS Online,397.5,TRY,2023-09-28T18:53:56.87
144182263,2,Kredi Kartı,449.8,TRY,2023-09-28T20:14:13.283
144182723,90,Trendyol Online,968.7,TRY,2023-09-28T19:41:58.007
144182987,29,YS Online,293.9,TRY,2023-09-28T19:41:52.437
144183440,90,Trendyol Online,223.9,TRY,2023-09-28T18:41:41.21
144183931,2,Kredi Kartı,329.9,TRY,2023-09-28T18:53:55.88
144184617,41,Pluxee (Sodexo) Online,221.9,TRY,2023-09-28T19:41:53.587
144184623,90,Trendyol Online,222.9,TRY,2023-09-28T18:41:52.487
144185073,4,Smart Ticket,252.9,TRY,2023-09-28T18:41:44.91
144185101,2,Kredi Kartı,485.8,TRY,2023-09-28T18:48:41.273
144185127,33,Getir Online,435.8,TRY,2023-09-28T19:41:58.94
144185865,5,SetCard,490.8,TRY,2023-09-28T18:54:00.1
144186843,29,YS Online,653.7,TRY,2023-09-28T18:54:02.917
144187491,29,YS Online,310.8,TRY,2023-09-28T19:41:47.5
144188338,29,YS Online,267.8,TRY,2023-09-28T18:54:08.633
144190505,33,Getir Online,259.9,TRY,2023-09-28T18:54:07.07
144191920,26,Metropol,415.8,TRY,2023-09-28T19:23:44.8
144193094,90,Trendyol Online,217.9,TRY,2023-09-28T20:38:05.897
144193981,1,Nakit,100.0,TRY,2023-09-28T19:03:16.86
144193981,2,Kredi Kartı,386.8,TRY,2023-09-28T19:03:16.88
144193998,33,Getir Online,505.8,TRY,2023-09-28T20:50:18.427
144195134,33,Getir Online,224.9,TRY,2023-09-28T19:41:55.323
144196170,41,Pluxee (Sodexo) Online,217.9,TRY,2023-09-28T19:42:00.043
144197892,5,SetCard,539.8,TRY,2023-09-28T19:42:06.807
144198383,29,YS Online,217.9,TRY,2023-09-28T20:50:28.603
144199313,29,YS Online,217.9,TRY,2023-09-28T20:50:19.317
144199533,29,YS Online,233.9,TRY,2023-09-28T19:42:07.623
144201228,29,YS Online,288.9,TRY,2023-09-28T19:48:38.027
144202169,29,YS Online,435.8,TRY,2023-09-28T19:48:36.987
144203930,90,Trendyol Online,217.9,TRY,2023-09-28T19:47:56.52
144204032,1,Nakit,250.9,TRY,2023-09-28T19:42:13.423
144205786,1,Nakit,441.8,TRY,2023-09-28T19:50:29.783
144206515,29,YS Online,217.9,TRY,2023-09-28T20:50:25.797
144206724,29,YS Online,730.7,TRY,2023-09-28T20:50:26.887
144207088,90,Trendyol Online,223.9,TRY,2023-09-28T20:50:27.853
144207279,90,Trendyol Online,288.9,TRY,2023-09-28T20:29:40.097
144207899,2,Kredi Kartı,147.7,TRY,2023-09-28T20:50:29.35
144208143,29,YS Online,217.9,TRY,2023-09-28T20:06:03.687
144208943,90,Trendyol Online,478.7,TRY,2023-09-28T20:50:30.063
144209483,604,Token Flex,234.9,TRY,2023-09-28T20:29:44.947
144209867,2,Kredi Kartı,207.9,TRY,2023-09-28T19:41:25.473
144210595,91,Pluxee (Sodexo) Pass Mobil,525.6,TRY,2023-09-28T20:29:26.647
144210830,1,Nakit,435.8,TRY,2023-09-28T20:50:30.99
144211078,29,YS Online,252.9,TRY,2023-09-28T20:32:05.13
144211085,90,Trendyol Online,217.9,TRY,2023-09-28T20:32:03.95
144211794,29,YS Online,268.9,TRY,2023-09-28T20:29:18.03
144212098,2,Kredi Kartı,217.9,TRY,2023-09-28T19:54:38.307
144212258,29,YS Online,437.8,TRY,2023-09-28T19:59:33.377
144213015,574,Multinet Online,217.9,TRY,2023-09-28T20:29:32.333
144215079,90,Trendyol Online,223.9,TRY,2023-09-28T20:50:32.457
144215418,1,Nakit,250.9,TRY,2023-09-28T20:50:34.12
144215596,6,Pluxee (Sodexo),623.45,TRY,2023-09-28T20:50:33.29
144215696,2,Kredi Kartı,422.3,TRY,2023-09-28T20:21:54.633
144217223,90,Trendyol Online,203.7,TRY,2023-09-28T20:37:58.473
144219309,29,YS Online,529.6,TRY,2023-09-28T20:50:43.607
144221096,33,Getir Online,259.9,TRY,2023-09-28T20:50:50.76
144221960,33,Getir Online,236.9,TRY,2023-09-28T20:50:49.88
144222888,2,Kredi Kartı,244.9,TRY,2023-09-28T20:50:38.183
144223224,90,Trendyol Online,269.8,TRY,2023-09-28T21:13:18.663
144223323,2,Kredi Kartı,489.8,TRY,2023-09-28T21:13:17.877
144223592,29,YS Online,405.5,TRY,2023-09-28T21:00:33.397
144223835,29,YS Online,252.9,TRY,2023-09-28T21:13:19.757
144224298,90,Trendyol Online,217.9,TRY,2023-09-28T20:50:53.73
144224590,29,YS Online,256.9,TRY,2023-09-28T20:50:47.943
144227354,29,YS Online,217.9,TRY,2023-09-28T21:17:31.003
144228432,2,Kredi Kartı,443.8,TRY,2023-09-28T21:01:28.56
144229089,4,Smart Ticket,217.9,TRY,2023-09-28T21:17:26.48
144229151,2,Kredi Kartı,223.9,TRY,2023-09-28T21:17:27.537
144230687,1,Nakit,263.9,TRY,2023-09-28T21:17:33.417
144232824,29,YS Online,224.9,TRY,2023-09-28T21:18:15.57
144236062,90,Trendyol Online,217.9,TRY,2023-09-28T21:41:46.23
144239825,33,Getir Online,200.0,TRY,2023-09-28T22:38:24.843
144241964,33,Getir Online,513.8,TRY,2023-09-28T22:38:24.143
144242895,29,YS Online,393.3,TRY,2023-09-28T22:38:26.047
144243083,91,Pluxee (Sodexo) Pass Mobil,474.7,TRY,2023-09-28T22:38:25.497
144243089,2,Kredi Kartı,217.9,TRY,2023-09-28T22:38:27.907
144243899,2,Kredi Kartı,217.9,TRY,2023-09-28T22:38:27.157
144243984,90,Trendyol Online,204.9,TRY,2023-09-28T22:38:26.647
144245123,29,YS Online,281.8,TRY,2023-09-28T22:38:29.01
144245985,90,Trendyol Online,359.7,TRY,2023-09-28T22:38:28.403
144250672,90,Trendyol Online,472.8,TRY,2023-09-28T22:49:31
144251395,29,YS Online,302.8,TRY,2023-09-28T22:49:32.62
144252975,90,Trendyol Online,217.9,TRY,2023-09-28T23:53:55.36
