order_product_id,feature_id,featureName,additionalPrice
937208410,602098,Cajun Baharatı İstiyorum,0.0
937208410,602102,Normal Pişim,0.0
937235369,602098,Cajun Baharatı İstiyorum,0.0
937235369,602102,Normal Pişim,0.0
937248805,602098,Cajun Baharatı İstiyorum,0.0
937248805,602096,Eldiven İstiyorum,0.0
937248805,602102,Normal Pişim,0.0
937264070,602098,Cajun Baharatı İstiyorum,0.0
937264070,602102,Normal Pişim,0.0
937270285,602098,Cajun Baharatı İstiyorum,0.0
937328312,602098,Cajun Baharatı İstiyorum,0.0
937340981,602098,Cajun Baharatı İstiyorum,0.0
937340981,602102,Normal Pişim,0.0
937340981,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
937351835,602098,Cajun Baharatı İstiyorum,0.0
937351835,602096,Eldiven İstiyorum,0.0
937351833,602098,Cajun Baharatı İstiyorum,0.0
937351833,602096,Eldiven İstiyorum,0.0
937379391,602098,Cajun Baharatı İstiyorum,0.0
937379391,602102,Normal Pişim,0.0
937379400,602096,Eldiven İstiyorum,0.0
937379400,602098,Cajun Baharatı İstiyorum,0.0
937379400,602102,Normal Pişim,0.0
937382962,602096,Eldiven İstiyorum,0.0
937382962,602098,Cajun Baharatı İstiyorum,0.0
937382962,602102,Normal Pişim,0.0
937391721,602098,Cajun Baharatı İstiyorum,0.0
937391721,602102,Normal Pişim,0.0
937391728,602096,Eldiven İstiyorum,0.0
937391728,602098,Cajun Baharatı İstiyorum,0.0
937424412,602098,Cajun Baharatı İstiyorum,0.0
937424414,602098,Cajun Baharatı İstiyorum,0.0
937436615,602098,Cajun Baharatı İstiyorum,0.0
937441495,602098,Cajun Baharatı İstiyorum,0.0
937441495,602096,Eldiven İstiyorum,0.0
937441498,602098,Cajun Baharatı İstiyorum,0.0
937441498,602096,Eldiven İstiyorum,0.0
937468368,602098,Cajun Baharatı İstiyorum,0.0
937468368,602102,Normal Pişim,0.0
937468377,602098,Cajun Baharatı İstiyorum,0.0
937468377,602096,Eldiven İstiyorum,0.0
937468377,602102,Normal Pişim,0.0
937471661,602098,Cajun Baharatı İstiyorum,0.0
937471661,602102,Normal Pişim,0.0
937474848,602098,Cajun Baharatı İstiyorum,0.0
937474855,602098,Cajun Baharatı İstiyorum,0.0
937486236,602098,Cajun Baharatı İstiyorum,0.0
937486233,602098,Cajun Baharatı İstiyorum,0.0
937509236,602098,Cajun Baharatı İstiyorum,0.0
937509236,602102,Normal Pişim,0.0
937509236,602096,Eldiven İstiyorum,0.0
937513083,602098,Cajun Baharatı İstiyorum,0.0
937513083,602102,Normal Pişim,0.0
937543874,602098,Cajun Baharatı İstiyorum,0.0
937543867,602096,Eldiven İstiyorum,0.0
937585498,602096,Eldiven İstiyorum,0.0
937609307,602098,Cajun Baharatı İstiyorum,0.0
937609307,602096,Eldiven İstiyorum,0.0
937609313,602098,Cajun Baharatı İstiyorum,0.0
937609313,602096,Eldiven İstiyorum,0.0
937621243,602098,Cajun Baharatı İstiyorum,0.0
937621243,602102,Normal Pişim,0.0
937621243,602096,Eldiven İstiyorum,0.0
937621243,415827,Extra Pastırma,40.0
937686093,602098,Cajun Baharatı İstiyorum,0.0
937686093,602102,Normal Pişim,0.0
937698284,602098,Cajun Baharatı İstiyorum,0.0
937698284,602102,Normal Pişim,0.0
937708545,602098,Cajun Baharatı İstiyorum,0.0
937708545,602102,Normal Pişim,0.0
937720077,602098,Cajun Baharatı İstiyorum,0.0
937720077,602102,Normal Pişim,0.0
937720075,602098,Cajun Baharatı İstiyorum,0.0
937720075,602102,Normal Pişim,0.0
937740770,602096,Eldiven İstiyorum,0.0
937740768,602098,Cajun Baharatı İstiyorum,0.0
938069443,602098,Cajun Baharatı İstiyorum,0.0
938069443,602102,Normal Pişim,0.0
938107982,602098,Cajun Baharatı İstiyorum,0.0
938107982,602096,Eldiven İstiyorum,0.0
938155109,602098,Cajun Baharatı İstiyorum,0.0
938155109,602096,Eldiven İstiyorum,0.0
938155109,602102,Normal Pişim,0.0
