order_id,paymentTypeId,paymentName,amount,currency,insertDate
254952900,90,Trendyol Online,396.41,TRY,2025-01-10T11:38:05.15
254953026,26,Metropol,798.83,TRY,2025-01-10T11:45:17.76
254956206,5,SetCard,2421.99,TRY,2025-01-10T12:26:53.687
254956493,5,SetCard,2421.99,TRY,2025-01-10T12:26:54.843
254958688,53330,Edenred Online,511.8,TRY,2025-01-10T12:26:56.74
254958890,29,YS Online,532.86,TRY,2025-01-10T12:26:57.66
254959632,3,Multinet,463.16,TRY,2025-01-10T12:26:58.443
254960824,53330,Edenred Online,396.41,TRY,2025-01-10T12:26:59.323
254962404,90,Trendyol Online,448.66,TRY,2025-01-10T12:39:47.86
254963202,2,Kredi Kartı,718.0,TRY,2025-01-10T12:35:30.433
254964567,53330,Edenred Online,467.41,TRY,2025-01-10T12:43:26.547
254964568,4,Smart Ticket,403.66,TRY,2025-01-10T12:39:51.797
254966424,5,SetCard,403.66,TRY,2025-01-10T12:39:53.887
254966670,53330,Edenred Online,407.0,TRY,2025-01-10T12:43:27.393
254966950,4,Smart Ticket,625.22,TRY,2025-01-10T12:59:21.263
254967466,1,Nakit,394.9,TRY,2025-01-10T12:43:28.747
254967728,41,Pluxee (Sodexo) Online,456.9,TRY,2025-01-10T12:39:55.327
254973235,6,Pluxee (Sodexo),349.9,TRY,2025-01-10T13:02:32.603
254973235,4,Smart Ticket,358.1,TRY,2025-01-10T13:02:32.623
254979958,29,YS Online,450.41,TRY,2025-01-10T13:24:26.023
254980767,1,Nakit,1196.7,TRY,2025-01-10T13:24:26.843
254981791,2,Kredi Kartı,344.6,TRY,2025-01-10T13:24:27.617
254982400,569,Migros Online,398.9,TRY,2025-01-10T14:02:09.343
254983141,4,Smart Ticket,349.6,TRY,2025-01-10T13:24:28.277
254986219,26,Metropol,463.16,TRY,2025-01-10T13:48:53.863
254988163,90,Trendyol Online,396.41,TRY,2025-01-10T13:27:17.817
254989186,1,Nakit,797.8,TRY,2025-01-10T14:02:11.59
254989449,53330,Edenred Online,405.91,TRY,2025-01-10T14:02:13.787
254990270,26,Metropol,403.66,TRY,2025-01-10T14:02:06.797
254990865,2,Kredi Kartı,786.8,TRY,2025-01-10T14:02:16.393
254991507,90,Trendyol Online,396.41,TRY,2025-01-10T14:02:17.423
254996773,33,Getir Online,1169.7,TRY,2025-01-10T14:02:18.22
254999854,90,Trendyol Online,473.36,TRY,2025-01-10T14:02:20.487
254999893,33,Getir Online,389.9,TRY,2025-01-10T14:02:21.367
255001460,29,YS Online,790.33,TRY,2025-01-10T14:17:05.623
255002808,33,Getir Online,389.9,TRY,2025-01-10T14:46:06.31
255003076,33,Getir Online,1353.6,TRY,2025-01-10T14:46:02.38
255005208,29,YS Online,463.16,TRY,2025-01-10T14:46:17.23
255006417,569,Migros Online,404.9,TRY,2025-01-10T14:46:04.507
255006903,53330,Edenred Online,402.11,TRY,2025-01-10T14:54:13.91
255007622,604,Token Flex,403.66,TRY,2025-01-10T14:50:18.92
255008114,5,SetCard,1242.56,TRY,2025-01-10T14:45:57.873
255008788,2,Kredi Kartı,389.9,TRY,2025-01-10T14:45:55.22
255011601,4,Smart Ticket,531.08,TRY,2025-01-10T14:45:56.64
255013071,2,Kredi Kartı,79.9,TRY,2025-01-10T14:27:28.07
255017207,29,YS Online,508.03,TRY,2025-01-10T15:07:24.527
255017673,3,Multinet,807.33,TRY,2025-01-10T15:07:20.787
255024643,53330,Edenred Online,396.41,TRY,2025-01-10T15:55:52.093
255028415,29,YS Online,395.16,TRY,2025-01-10T15:28:19.593
255031776,29,YS Online,1024.36,TRY,2025-01-10T15:50:02.293
255032141,90,Trendyol Online,429.66,TRY,2025-01-10T15:48:06.333
255036553,2,Kredi Kartı,395.16,TRY,2025-01-10T16:13:16.22
255037019,604,Token Flex,314.23,TRY,2025-01-10T15:58:34.11
255037488,29,YS Online,862.58,TRY,2025-01-10T16:51:06.397
255038887,2,Kredi Kartı,779.8,TRY,2025-01-10T16:13:18.423
255039382,569,Migros Online,388.9,TRY,2025-01-10T15:58:40.327
255041608,29,YS Online,395.16,TRY,2025-01-10T16:51:08.55
255044914,4,Smart Ticket,502.8,TRY,2025-01-10T16:51:12.09
255046378,2,Kredi Kartı,809.8,TRY,2025-01-10T16:51:12.953
255046428,29,YS Online,395.16,TRY,2025-01-10T16:51:13.993
255047945,569,Migros Online,404.9,TRY,2025-01-10T16:51:15.597
255051227,33,Getir Online,907.8,TRY,2025-01-10T16:51:03.527
255051753,5,SetCard,389.9,TRY,2025-01-10T16:40:19.47
255053370,90,Trendyol Online,405.91,TRY,2025-01-10T17:00:08.657
255055382,5,SetCard,349.6,TRY,2025-01-10T16:51:01.797
255055758,64,Havale,799.5,TRY,2025-01-10T16:31:28.81
255058385,2,Kredi Kartı,348.6,TRY,2025-01-10T16:51:00.223
255059064,33,Getir Online,389.9,TRY,2025-01-10T17:30:38.877
255059896,1,Nakit,2252.05,TRY,2025-01-10T17:30:39.597
255060085,5,SetCard,349.6,TRY,2025-01-10T17:08:49.397
255060857,33,Getir Online,589.7,TRY,2025-01-10T17:00:10.93
255061858,29,YS Online,463.16,TRY,2025-01-10T17:30:41.463
255061862,1,Nakit,807.33,TRY,2025-01-10T17:08:47.15
255063263,1,Nakit,395.16,TRY,2025-01-10T17:30:44.367
255063759,2,Kredi Kartı,395.16,TRY,2025-01-10T17:30:42.397
255064331,1,Nakit,433.26,TRY,2025-01-10T17:30:35.787
255066066,29,YS Online,1580.66,TRY,2025-01-10T17:30:31.93
255068971,3,Multinet,334.6,TRY,2025-01-10T17:30:47.78
255074229,2,Kredi Kartı,544.8,TRY,2025-01-10T17:42:06.397
255074755,29,YS Online,421.53,TRY,2025-01-10T17:52:02.183
255079774,569,Migros Online,1214.7,TRY,2025-01-10T18:03:19.81
255079991,90,Trendyol Online,866.57,TRY,2025-01-10T17:52:03.817
255080175,29,YS Online,539.77,TRY,2025-01-10T18:17:23.807
255081252,41,Pluxee (Sodexo) Online,429.66,TRY,2025-01-10T18:21:40.017
255083019,33,Getir Online,447.9,TRY,2025-01-10T18:17:26.447
255084437,569,Migros Online,803.8,TRY,2025-01-10T18:17:28.117
255086082,90,Trendyol Online,429.66,TRY,2025-01-10T18:17:29.69
255087056,29,YS Online,488.58,TRY,2025-01-10T18:17:30.69
255087407,2,Kredi Kartı,744.5,TRY,2025-01-10T18:17:32.083
255088958,29,YS Online,1036.73,TRY,2025-01-10T18:32:54.137
255089625,29,YS Online,1321.48,TRY,2025-01-10T18:44:20.17
255090248,29,YS Online,486.84,TRY,2025-01-10T18:32:50.71
255090646,90,Trendyol Online,396.41,TRY,2025-01-10T18:21:43.173
255091952,2,Kredi Kartı,534.0,TRY,2025-01-10T18:29:24.013
255094532,29,YS Online,403.66,TRY,2025-01-10T18:44:21.877
255095381,90,Trendyol Online,854.22,TRY,2025-01-10T18:44:23.64
255096580,33,Getir Online,742.2,TRY,2025-01-10T18:48:08.537
255097108,90,Trendyol Online,1010.53,TRY,2025-01-10T18:56:50.723
255097547,29,YS Online,926.33,TRY,2025-01-10T18:57:12.603
255097789,574,Multinet Online,396.41,TRY,2025-01-10T18:48:06.92
255097954,3,Multinet,395.16,TRY,2025-01-10T18:56:48.953
255098266,1,Nakit,395.16,TRY,2025-01-10T18:56:49.757
255098537,41,Pluxee (Sodexo) Online,881.77,TRY,2025-01-10T18:44:15.98
255100003,33,Getir Online,1318.7,TRY,2025-01-10T19:02:46.043
255102578,29,YS Online,617.78,TRY,2025-01-10T18:50:36.6
255103593,569,Migros Online,797.8,TRY,2025-01-10T18:50:38.337
255115579,29,YS Online,395.16,TRY,2025-01-10T19:06:47.06
255117533,2,Kredi Kartı,779.8,TRY,2025-01-10T19:25:58.74
255118308,29,YS Online,409.96,TRY,2025-01-10T19:48:16.927
255119024,90,Trendyol Online,396.41,TRY,2025-01-10T19:48:18.357
255119423,33,Getir Online,389.9,TRY,2025-01-10T19:25:56.237
255122066,29,YS Online,403.66,TRY,2025-01-10T19:48:19.533
255122976,569,Migros Online,398.9,TRY,2025-01-10T19:25:52.863
255123679,2,Kredi Kartı,957.5,TRY,2025-01-10T19:35:23.973
255125285,5,SetCard,389.9,TRY,2025-01-10T19:48:20.58
255125741,29,YS Online,917.73,TRY,2025-01-10T19:48:21.38
255126098,29,YS Online,473.03,TRY,2025-01-10T19:25:50.293
255127253,29,YS Online,463.16,TRY,2025-01-10T20:03:26.997
255128876,53330,Edenred Online,435.36,TRY,2025-01-10T19:48:24.453
255129580,91,Pluxee (Sodexo) Pass Mobil,389.9,TRY,2025-01-10T19:48:26.287
255129629,90,Trendyol Online,858.02,TRY,2025-01-10T20:03:36.337
255130172,1,Nakit,617.78,TRY,2025-01-10T20:03:35.217
255130563,29,YS Online,450.41,TRY,2025-01-10T20:03:29.247
255133541,33,Getir Online,1559.6,TRY,2025-01-10T20:03:32.257
255133894,5,SetCard,865.23,TRY,2025-01-10T20:03:43.77
255134467,33,Getir Online,389.9,TRY,2025-01-10T20:03:45.037
255135338,29,YS Online,395.16,TRY,2025-01-10T20:21:16.537
255135703,3,Multinet,395.16,TRY,2025-01-10T20:03:40.98
255135712,29,YS Online,1206.21,TRY,2025-01-10T20:21:17.337
255136249,33,Getir Online,389.9,TRY,2025-01-10T20:03:47.96
255136476,53330,Edenred Online,396.41,TRY,2025-01-10T20:03:49.797
255136491,26,Metropol,939.65,TRY,2025-01-10T20:21:18.17
255137967,29,YS Online,1000.28,TRY,2025-01-10T20:21:20.41
255138920,6,Pluxee (Sodexo),344.6,TRY,2025-01-10T20:03:55.133
255139860,4,Smart Ticket,488.58,TRY,2025-01-10T20:07:40.007
255141720,5,SetCard,416.86,TRY,2025-01-10T20:03:52.727
255143135,33,Getir Online,779.8,TRY,2025-01-10T20:21:22.27
255143344,574,Multinet Online,405.91,TRY,2025-01-10T20:21:29.04
255144387,604,Token Flex,409.7,TRY,2025-01-10T20:21:23.66
255144865,53330,Edenred Online,1650.23,TRY,2025-01-10T20:21:30.64
255144878,33,Getir Online,899.5,TRY,2025-01-10T20:21:25.867
255146115,29,YS Online,1397.91,TRY,2025-01-10T20:32:27.907
255146683,574,Multinet Online,396.41,TRY,2025-01-10T20:32:31.47
255149265,90,Trendyol Online,896.97,TRY,2025-01-10T20:30:33.193
255150425,53330,Edenred Online,1045.33,TRY,2025-01-10T20:37:08.417
255152230,2,Kredi Kartı,1415.29,TRY,2025-01-10T20:41:16.497
255152543,33,Getir Online,396.9,TRY,2025-01-10T20:41:15.75
255152577,90,Trendyol Online,396.41,TRY,2025-01-10T20:41:21.933
255154046,29,YS Online,531.08,TRY,2025-01-10T20:41:18.853
255157731,29,YS Online,1048.73,TRY,2025-01-10T20:57:27.91
255158770,29,YS Online,403.66,TRY,2025-01-10T20:47:21.157
255158905,33,Getir Online,803.7,TRY,2025-01-10T20:41:23.54
255159455,3,Multinet,977.33,TRY,2025-01-10T21:05:08.067
255160508,2,Kredi Kartı,395.16,TRY,2025-01-10T20:52:02.893
255161573,3,Multinet,463.16,TRY,2025-01-10T21:01:39.67
255164991,2,Kredi Kartı,463.16,TRY,2025-01-10T21:05:06.987
255165644,91,Pluxee (Sodexo) Pass Mobil,422.41,TRY,2025-01-10T21:01:35.53
255165647,29,YS Online,860.98,TRY,2025-01-10T20:57:25.46
255166011,33,Getir Online,1283.6,TRY,2025-01-10T21:11:44.65
255166566,90,Trendyol Online,429.66,TRY,2025-01-10T21:28:59.123
255168999,604,Token Flex,793.8,TRY,2025-01-10T21:28:56.95
255169681,29,YS Online,1041.08,TRY,2025-01-10T21:01:44.147
255170963,2,Kredi Kartı,1041.4,TRY,2025-01-10T21:54:40.58
255174306,2,Kredi Kartı,1614.6,TRY,2025-01-10T21:34:27.71
255174443,29,YS Online,1725.16,TRY,2025-01-10T21:29:00.547
255174744,29,YS Online,1340.18,TRY,2025-01-10T21:29:02.627
255175101,1,Nakit,395.16,TRY,2025-01-10T21:34:18.523
255178089,1,Nakit,288.73,TRY,2025-01-10T21:54:37.17
255178823,53330,Edenred Online,1194.32,TRY,2025-01-10T21:34:12.29
255180107,29,YS Online,532.86,TRY,2025-01-10T21:54:38.74
255180742,33,Getir Online,389.9,TRY,2025-01-10T21:29:05.793
255182587,90,Trendyol Online,429.66,TRY,2025-01-10T21:34:16.257
255182727,33,Getir Online,389.9,TRY,2025-01-10T22:03:56.067
255183100,33,Getir Online,466.8,TRY,2025-01-10T21:54:42.697
255184827,1,Nakit,790.33,TRY,2025-01-10T22:07:19.883
255185476,2,Kredi Kartı,1119.7,TRY,2025-01-10T21:44:18.063
255186672,29,YS Online,463.16,TRY,2025-01-10T22:03:54.323
255190340,29,YS Online,577.91,TRY,2025-01-10T22:07:21.757
255192054,29,YS Online,934.83,TRY,2025-01-10T22:03:34.853
255194651,574,Multinet Online,842.82,TRY,2025-01-10T22:36:22.897
255196548,2,Kredi Kartı,809.8,TRY,2025-01-10T22:43:27.597
255198341,29,YS Online,403.66,TRY,2025-01-10T22:42:22.997
255200168,3,Multinet,463.16,TRY,2025-01-10T22:45:10.307
255200174,29,YS Online,395.16,TRY,2025-01-10T22:45:08.513
255203116,2,Kredi Kartı,470.07,TRY,2025-01-10T22:55:16.29
255205627,90,Trendyol Online,524.57,TRY,2025-01-10T22:36:20.427
255207476,29,YS Online,507.4,TRY,2025-01-10T23:06:46.097
255209221,26,Metropol,1185.48,TRY,2025-01-10T22:55:21.71
255211500,90,Trendyol Online,405.91,TRY,2025-01-10T23:06:47.07
255211586,5,SetCard,571.8,TRY,2025-01-10T23:06:48.09
255212623,5,SetCard,89.9,TRY,2025-01-10T22:55:06.963
255252800,1,Nakit,334.6,TRY,2025-01-11T11:59:44.333
255254722,2,Kredi Kartı,1159.7,TRY,2025-01-11T12:42:45.51
255255757,90,Trendyol Online,396.41,TRY,2025-01-11T12:42:46.947
255256233,90,Trendyol Online,404.01,TRY,2025-01-11T12:42:47.49
255258328,2,Kredi Kartı,349.6,TRY,2025-01-11T13:18:06.827
255265528,5,SetCard,399.8,TRY,2025-01-11T13:40:23.47
255266504,33,Getir Online,389.9,TRY,2025-01-11T13:40:35.08
255268897,53330,Edenred Online,524.36,TRY,2025-01-11T13:40:28.643
255270647,41,Pluxee (Sodexo) Online,396.41,TRY,2025-01-11T13:40:31.303
255272760,53330,Edenred Online,396.41,TRY,2025-01-11T13:40:32.81
255278429,33,Getir Online,389.9,TRY,2025-01-11T14:04:03.44
255278735,29,YS Online,1002.73,TRY,2025-01-11T14:57:45.797
255281919,29,YS Online,519.1,TRY,2025-01-11T14:57:43.263
255282725,2,Kredi Kartı,479.93,TRY,2025-01-11T14:13:12.87
255283857,90,Trendyol Online,409.66,TRY,2025-01-11T14:57:47.727
255285402,2,Kredi Kartı,348.6,TRY,2025-01-11T14:13:14.617
255286950,90,Trendyol Online,842.82,TRY,2025-01-11T14:57:50.58
255287237,33,Getir Online,457.8,TRY,2025-01-11T14:57:48.67
255287486,90,Trendyol Online,586.23,TRY,2025-01-11T14:57:49.437
255292576,5,SetCard,359.9,TRY,2025-01-11T14:57:52.61
255295548,29,YS Online,402.07,TRY,2025-01-11T14:58:02
255295550,29,YS Online,475.0,TRY,2025-01-11T14:57:53.82
255296404,53330,Edenred Online,463.16,TRY,2025-01-11T14:58:03.01
255296617,574,Multinet Online,389.9,TRY,2025-01-11T15:06:12.76
255298212,604,Token Flex,1030.71,TRY,2025-01-11T15:06:16.043
255300608,33,Getir Online,779.8,TRY,2025-01-11T16:12:34.67
255301644,2,Kredi Kartı,699.2,TRY,2025-01-11T14:57:02.773
255302883,33,Getir Online,895.8,TRY,2025-01-11T16:12:35.32
255305693,29,YS Online,577.91,TRY,2025-01-11T16:12:35.957
255307894,1,Nakit,424.38,TRY,2025-01-11T16:12:36.597
255311847,41,Pluxee (Sodexo) Online,467.66,TRY,2025-01-11T16:12:37.817
255312683,33,Getir Online,426.7,TRY,2025-01-11T16:12:38.467
255315711,29,YS Online,463.16,TRY,2025-01-11T16:12:39.11
255317043,90,Trendyol Online,396.41,TRY,2025-01-11T16:12:39.773
255319709,29,YS Online,403.66,TRY,2025-01-11T16:12:40.3
255321290,1,Nakit,824.16,TRY,2025-01-11T16:12:43.25
255321292,29,YS Online,1011.44,TRY,2025-01-11T16:12:40.923
255321633,604,Token Flex,403.66,TRY,2025-01-11T16:12:45.72
255322723,2,Kredi Kartı,334.6,TRY,2025-01-11T16:12:45.017
255324606,29,YS Online,395.16,TRY,2025-01-11T16:12:46.34
255326362,33,Getir Online,359.6,TRY,2025-01-11T16:12:52.153
255326676,29,YS Online,1389.48,TRY,2025-01-11T16:12:48.633
255329366,29,YS Online,395.16,TRY,2025-01-11T16:12:50.913
255330720,29,YS Online,986.38,TRY,2025-01-11T16:12:53.71
255330738,53330,Edenred Online,429.66,TRY,2025-01-11T16:36:49.95
255331064,29,YS Online,790.33,TRY,2025-01-11T16:12:54.38
255331080,90,Trendyol Online,435.36,TRY,2025-01-11T16:17:47.777
255331862,4,Smart Ticket,447.9,TRY,2025-01-11T16:17:40.62
255332721,29,YS Online,1053.73,TRY,2025-01-11T16:17:51.93
255333037,29,YS Online,403.66,TRY,2025-01-11T16:37:19.957
255333040,29,YS Online,836.31,TRY,2025-01-11T16:36:55.977
255336281,2,Kredi Kartı,389.9,TRY,2025-01-11T16:36:57.5
255341173,29,YS Online,1123.43,TRY,2025-01-11T16:37:23.857
255342559,2,Kredi Kartı,725.0,TRY,2025-01-11T16:37:24.803
255344336,1,Nakit,498.67,TRY,2025-01-11T16:37:27.597
255344701,29,YS Online,410.57,TRY,2025-01-11T16:43:45.393
255346805,2,Kredi Kartı,636.32,TRY,2025-01-11T17:23:11.297
255349315,29,YS Online,1257.73,TRY,2025-01-11T16:37:31.383
255351135,5,SetCard,763.0,TRY,2025-01-11T16:48:36.447
255351664,33,Getir Online,396.9,TRY,2025-01-11T17:23:12.893
255352092,29,YS Online,395.16,TRY,2025-01-11T17:23:18.807
255353281,90,Trendyol Online,396.41,TRY,2025-01-11T17:23:12.19
255356302,2,Kredi Kartı,403.66,TRY,2025-01-11T17:23:19.547
255357676,29,YS Online,280.23,TRY,2025-01-11T17:23:20.723
255359784,90,Trendyol Online,909.32,TRY,2025-01-11T17:23:22.697
255360132,41,Pluxee (Sodexo) Online,429.66,TRY,2025-01-11T17:23:22.03
255360814,33,Getir Online,1227.7,TRY,2025-01-11T17:23:23.51
255361192,41,Pluxee (Sodexo) Online,977.63,TRY,2025-01-11T17:23:24.447
255361541,90,Trendyol Online,435.36,TRY,2025-01-11T17:23:25.027
255361848,29,YS Online,537.98,TRY,2025-01-11T17:33:37.117
255361958,569,Migros Online,398.9,TRY,2025-01-11T17:33:34.86
255363834,569,Migros Online,388.9,TRY,2025-01-11T17:33:35.75
255364009,53330,Edenred Online,396.41,TRY,2025-01-11T17:33:36.39
255367456,29,YS Online,403.66,TRY,2025-01-11T17:12:44.887
255367462,2,Kredi Kartı,403.66,TRY,2025-01-11T17:42:54.947
255369821,3,Multinet,395.16,TRY,2025-01-11T17:42:57.887
255371857,29,YS Online,544.7,TRY,2025-01-11T17:50:15.873
255373628,53330,Edenred Online,926.33,TRY,2025-01-11T17:42:59.907
255374015,29,YS Online,395.16,TRY,2025-01-11T17:33:39.407
255374732,2,Kredi Kartı,1375.88,TRY,2025-01-11T17:47:53.19
255376201,29,YS Online,463.16,TRY,2025-01-11T17:56:08.903
255377170,1,Nakit,1184.7,TRY,2025-01-11T18:17:43.777
255379406,2,Kredi Kartı,394.9,TRY,2025-01-11T18:21:44.857
255380076,569,Migros Online,404.9,TRY,2025-01-11T17:56:05.96
255380139,569,Migros Online,405.9,TRY,2025-01-11T18:21:46.253
255380586,53330,Edenred Online,832.66,TRY,2025-01-11T18:21:47.09
255380846,569,Migros Online,398.9,TRY,2025-01-11T18:21:47.913
255381906,569,Migros Online,398.9,TRY,2025-01-11T17:51:22.687
255383937,91,Pluxee (Sodexo) Pass Mobil,790.33,TRY,2025-01-11T18:21:52.033
255384115,90,Trendyol Online,553.16,TRY,2025-01-11T18:21:57.093
255385088,569,Migros Online,398.9,TRY,2025-01-11T18:21:52.85
255386005,2,Kredi Kartı,789.1,TRY,2025-01-11T17:47:34.99
255386450,90,Trendyol Online,2182.05,TRY,2025-01-11T18:21:50.33
255387234,569,Migros Online,398.9,TRY,2025-01-11T18:21:57.923
255387542,33,Getir Online,389.9,TRY,2025-01-11T18:21:53.613
255390200,1,Nakit,457.8,TRY,2025-01-11T18:21:54.707
255390635,33,Getir Online,779.8,TRY,2025-01-11T18:00:28.94
255393870,53330,Edenred Online,926.33,TRY,2025-01-11T18:39:25.27
255395029,90,Trendyol Online,396.41,TRY,2025-01-11T18:39:22.663
255396269,26,Metropol,389.9,TRY,2025-01-11T18:39:23.803
255397558,1,Nakit,360.6,TRY,2025-01-11T18:22:00.153
255400134,29,YS Online,1202.48,TRY,2025-01-11T18:39:19.84
255403574,33,Getir Online,671.2,TRY,2025-01-11T19:00:47.463
255404157,53330,Edenred Online,913.58,TRY,2025-01-11T18:53:10.123
255404315,1,Nakit,348.6,TRY,2025-01-11T18:47:05.31
255405320,2,Kredi Kartı,849.8,TRY,2025-01-11T18:39:28.873
255407961,574,Multinet Online,389.9,TRY,2025-01-11T19:00:48.703
255411763,90,Trendyol Online,1032.72,TRY,2025-01-11T19:00:52.01
255412493,29,YS Online,1135.47,TRY,2025-01-11T19:15:42.367
255412921,29,YS Online,934.73,TRY,2025-01-11T19:02:18.52
255413685,2,Kredi Kartı,1039.1,TRY,2025-01-11T19:15:39.87
255415650,29,YS Online,395.16,TRY,2025-01-11T19:15:43.293
255415656,2,Kredi Kartı,2247.8,TRY,2025-01-11T20:22:56.833
255416551,90,Trendyol Online,876.07,TRY,2025-01-11T19:15:41.207
255418341,2,Kredi Kartı,1247.64,TRY,2025-01-11T19:41:04.847
255419480,33,Getir Online,913.8,TRY,2025-01-11T20:22:58.153
255421373,26,Metropol,395.16,TRY,2025-01-11T20:23:03.823
255421584,2,Kredi Kartı,300.0,TRY,2025-01-11T20:23:04.717
255422427,90,Trendyol Online,491.31,TRY,2025-01-11T19:41:10.493
255422563,2,Kredi Kartı,1147.0,TRY,2025-01-11T19:13:30.137
255422767,33,Getir Online,847.7,TRY,2025-01-11T20:23:05.977
255423662,53330,Edenred Online,497.01,TRY,2025-01-11T19:53:14.273
255423668,90,Trendyol Online,429.66,TRY,2025-01-11T19:41:08.72
255423717,5,SetCard,936.19,TRY,2025-01-11T19:41:12.733
255423722,5,SetCard,993.79,TRY,2025-01-11T19:41:17.593
255424829,53330,Edenred Online,621.16,TRY,2025-01-11T20:23:13.683
255425689,26,Metropol,1257.6,TRY,2025-01-11T20:23:14.87
255425971,2,Kredi Kartı,2375.92,TRY,2025-01-11T20:23:10.303
255427407,41,Pluxee (Sodexo) Online,516.6,TRY,2025-01-11T20:23:16.217
255428568,604,Token Flex,858.33,TRY,2025-01-11T20:23:22.457
255428587,2,Kredi Kartı,779.8,TRY,2025-01-11T20:35:22.803
255429431,33,Getir Online,1010.7,TRY,2025-01-11T19:41:15.893
255432904,569,Migros Online,398.9,TRY,2025-01-11T20:23:19.003
255433026,2,Kredi Kartı,463.16,TRY,2025-01-11T19:53:24.49
255434842,91,Pluxee (Sodexo) Pass Mobil,585.56,TRY,2025-01-11T20:10:06.5
255435576,29,YS Online,1202.48,TRY,2025-01-11T20:23:27.087
255435732,569,Migros Online,398.9,TRY,2025-01-11T20:23:18.01
255435943,29,YS Online,395.16,TRY,2025-01-11T20:27:04.87
255435947,29,YS Online,507.9,TRY,2025-01-11T20:35:23.967
255437355,90,Trendyol Online,402.11,TRY,2025-01-11T20:35:25.17
255437744,574,Multinet Online,396.41,TRY,2025-01-11T20:23:28.66
255440384,90,Trendyol Online,519.91,TRY,2025-01-11T20:23:29.697
255440452,29,YS Online,790.33,TRY,2025-01-11T20:24:58.69
255444590,26,Metropol,885.57,TRY,2025-01-11T20:23:36.797
255444964,2,Kredi Kartı,463.16,TRY,2025-01-11T20:10:04.81
255447221,41,Pluxee (Sodexo) Online,842.82,TRY,2025-01-11T20:23:34.69
255447270,569,Migros Online,388.9,TRY,2025-01-11T20:09:59.477
255450034,569,Migros Online,388.9,TRY,2025-01-11T20:09:57.613
255452015,5,SetCard,704.5,TRY,2025-01-11T19:59:33.073
255455271,29,YS Online,395.16,TRY,2025-01-11T20:32:23.14
255456230,2,Kredi Kartı,89.9,TRY,2025-01-11T19:59:22.207
255457589,53330,Edenred Online,1067.88,TRY,2025-01-11T20:49:37.07
255459083,1,Nakit,1580.66,TRY,2025-01-11T20:35:30.82
255461801,2,Kredi Kartı,1183.7,TRY,2025-01-11T20:46:56.003
255462654,29,YS Online,917.83,TRY,2025-01-11T20:46:19.643
255463673,90,Trendyol Online,876.07,TRY,2025-01-11T20:32:20.727
255464388,90,Trendyol Online,491.31,TRY,2025-01-11T20:55:14.78
255464394,90,Trendyol Online,397.31,TRY,2025-01-11T20:55:11.877
255465686,604,Token Flex,403.66,TRY,2025-01-11T21:06:26.933
255469570,53330,Edenred Online,395.16,TRY,2025-01-11T21:47:47.01
255471559,4,Smart Ticket,463.16,TRY,2025-01-11T21:47:47.913
255471902,2,Kredi Kartı,395.16,TRY,2025-01-11T21:47:48.773
255472431,90,Trendyol Online,429.66,TRY,2025-01-11T21:47:51.587
255472509,91,Pluxee (Sodexo) Pass Mobil,807.33,TRY,2025-01-11T21:47:54.783
255472672,2,Kredi Kartı,744.5,TRY,2025-01-11T21:09:34.807
255476032,33,Getir Online,1566.6,TRY,2025-01-11T21:47:55.577
255476654,2,Kredi Kartı,1139.7,TRY,2025-01-11T21:09:41.157
255481215,2,Kredi Kartı,719.8,TRY,2025-01-11T21:13:55.793
255481719,90,Trendyol Online,417.31,TRY,2025-01-11T21:47:56.577
255483045,90,Trendyol Online,396.41,TRY,2025-01-11T21:47:57.473
255485294,33,Getir Online,329.6,TRY,2025-01-11T21:48:00.687
255485625,2,Kredi Kartı,974.88,TRY,2025-01-11T21:47:58.573
255485957,33,Getir Online,389.9,TRY,2025-01-11T21:47:59.643
255489404,33,Getir Online,389.9,TRY,2025-01-11T22:01:24.943
255489770,29,YS Online,753.68,TRY,2025-01-11T21:48:02.483
255491645,90,Trendyol Online,909.32,TRY,2025-01-11T22:01:22.903
255494884,26,Metropol,389.9,TRY,2025-01-11T22:21:18.577
255500322,569,Migros Online,821.8,TRY,2025-01-11T22:21:17.213
255503617,2,Kredi Kartı,699.2,TRY,2025-01-11T22:47:31.24
255503812,90,Trendyol Online,491.32,TRY,2025-01-11T22:21:20.957
255505212,90,Trendyol Online,491.31,TRY,2025-01-11T22:47:30.513
255510386,1,Nakit,698.28,TRY,2025-01-11T23:06:59.387
255511451,90,Trendyol Online,915.02,TRY,2025-01-11T23:24:02.477
255511676,29,YS Online,1210.98,TRY,2025-01-11T23:24:00.803
255512187,5,SetCard,779.8,TRY,2025-01-11T23:01:43.8
255512527,2,Kredi Kartı,1045.8,TRY,2025-01-11T22:56:39.817
255513112,29,YS Online,858.33,TRY,2025-01-11T23:23:57.747
255513113,29,YS Online,2421.99,TRY,2025-01-11T23:09:08.817
255515194,1,Nakit,899.8,TRY,2025-01-11T23:06:55.12
255515631,29,YS Online,549.91,TRY,2025-01-11T23:19:07.327
255515799,29,YS Online,529.48,TRY,2025-01-11T23:01:36.937
255516013,33,Getir Online,779.8,TRY,2025-01-11T23:19:10.31
255516749,29,YS Online,463.16,TRY,2025-01-11T23:19:08.77
255517246,5,SetCard,897.8,TRY,2025-01-11T23:07:09.23
255517482,29,YS Online,403.66,TRY,2025-01-11T23:39:04.32
255518451,90,Trendyol Online,429.66,TRY,2025-01-11T23:39:05.16
